visit_id,user_id,location,plan_type,check_in_dt,check_out_dt,hours_used,amount_sar,cost_sar,profit_sar
V2025-10-21-804012,U000594,Riyadh - Digital City,Enterprise,2025-10-21 09:38:00,2025-10-21 14:07:00,4.49,35.92,21.55,14.37
V2025-10-21-587555,U000189,Riyadh - Digital City,Pro,2025-10-21 16:35:00,2025-10-21 20:34:00,3.99,39.9,23.94,15.96
V2025-10-21-720530,U000248,Riyadh - Digital City,Standard,2025-10-21 11:26:00,2025-10-21 14:27:00,3.01,36.12,21.67,14.45
V2025-10-21-509181,U000486,Riyadh - Digital City,Pro,2025-10-21 16:58:00,2025-10-21 20:57:00,3.98,39.8,23.88,15.92
V2025-10-21-096168,U000514,Riyadh - Digital City,Flex,2025-10-21 12:46:00,2025-10-21 14:27:00,1.68,25.2,15.12,10.08
V2025-10-21-307749,U000119,Riyadh - Digital City,Flex,2025-10-21 10:49:00,2025-10-21 12:35:00,1.76,26.4,15.84,10.56
V2025-10-21-664369,U000206,Riyadh - Digital City,Standard,2025-10-21 11:39:00,2025-10-21 14:49:00,3.16,37.92,22.75,15.17
V2025-10-21-955549,U000484,Riyadh - Digital City,Flex,2025-10-21 14:29:00,2025-10-21 16:16:00,1.79,26.85,16.11,10.74
V2025-10-21-094377,U000463,Riyadh - Digital City,Flex,2025-10-21 12:25:00,2025-10-21 13:35:00,1.16,17.4,10.44,6.96
V2025-10-21-660509,U000660,Riyadh - Digital City,Enterprise,2025-10-21 11:47:00,2025-10-21 16:51:00,5.06,40.48,24.29,16.19
V2025-10-21-113306,U000161,Riyadh - Digital City,Enterprise,2025-10-21 10:47:00,2025-10-21 15:43:00,4.94,39.52,23.71,15.81
V2025-10-21-698375,U000014,Riyadh - Digital City,Pro,2025-10-21 16:18:00,2025-10-21 20:31:00,4.21,42.1,25.26,16.84
V2025-10-21-343485,U000009,Riyadh - Digital City,Enterprise,2025-10-21 09:34:00,2025-10-21 14:31:00,4.95,39.6,23.76,15.84
V2025-10-21-445756,U000136,Riyadh - Digital City,Pro,2025-10-21 12:12:00,2025-10-21 15:41:00,3.48,34.8,20.88,13.92
V2025-10-21-821717,U000530,Riyadh - Digital City,Enterprise,2025-10-21 11:32:00,2025-10-21 16:31:00,4.98,39.84,23.9,15.94
V2025-10-21-309477,U000063,Riyadh - Digital City,Pro,2025-10-21 15:27:00,2025-10-21 19:13:00,3.77,37.7,22.62,15.08
V2025-10-21-888551,U000263,Riyadh - Digital City,Pro,2025-10-21 15:35:00,2025-10-21 19:29:00,3.9,39.0,23.4,15.6
V2025-10-21-493877,U000068,Riyadh - Digital City,Pro,2025-10-21 11:43:00,2025-10-21 15:07:00,3.4,34.0,20.4,13.6
V2025-10-21-934606,U000151,Riyadh - Digital City,Flex,2025-10-21 14:52:00,2025-10-21 15:40:00,0.8,12.0,7.2,4.8
V2025-10-21-357689,U000205,Jeddah - Corniche,Flex,2025-10-21 15:39:00,2025-10-21 17:35:00,1.94,29.1,17.46,11.64
V2025-10-21-811427,U000416,Jeddah - Corniche,Enterprise,2025-10-21 12:30:00,2025-10-21 17:02:00,4.53,36.24,21.74,14.5
V2025-10-21-857036,U000637,Jeddah - Corniche,Flex,2025-10-21 08:28:00,2025-10-21 09:27:00,0.99,14.85,8.91,5.94
V2025-10-21-240010,U000632,Jeddah - Corniche,Pro,2025-10-21 14:57:00,2025-10-21 18:31:00,3.57,35.7,21.42,14.28
V2025-10-21-454635,U000288,Jeddah - Corniche,Standard,2025-10-21 12:23:00,2025-10-21 14:59:00,2.6,31.2,18.72,12.48
V2025-10-21-028703,U000552,Jeddah - Corniche,Flex,2025-10-21 16:42:00,2025-10-21 18:41:00,1.98,29.7,17.82,11.88
V2025-10-21-570052,U000480,Jeddah - Corniche,Enterprise,2025-10-21 08:02:00,2025-10-21 11:34:00,3.53,28.24,16.94,11.3
V2025-10-21-079873,U000243,Jeddah - Corniche,Pro,2025-10-21 08:30:00,2025-10-21 12:25:00,3.92,39.2,23.52,15.68
V2025-10-21-592495,U000462,Jeddah - Corniche,Flex,2025-10-21 09:56:00,2025-10-21 11:17:00,1.35,20.25,12.15,8.1
V2025-10-21-388102,U000588,Jeddah - Corniche,Flex,2025-10-21 13:09:00,2025-10-21 15:07:00,1.97,29.55,17.73,11.82
V2025-10-21-125669,U000613,Jeddah - Corniche,Enterprise,2025-10-21 09:11:00,2025-10-21 13:33:00,4.36,34.88,20.93,13.95
V2025-10-21-940878,U000066,Jeddah - Corniche,Pro,2025-10-21 12:36:00,2025-10-21 16:19:00,3.72,37.2,22.32,14.88
V2025-10-21-995677,U000412,Jeddah - Corniche,Standard,2025-10-21 14:38:00,2025-10-21 17:31:00,2.89,34.68,20.81,13.87
V2025-10-21-373558,U000575,Jeddah - Corniche,Enterprise,2025-10-21 08:19:00,2025-10-21 13:00:00,4.68,37.44,22.46,14.98
V2025-10-21-526795,U000595,Jeddah - Corniche,Enterprise,2025-10-21 13:20:00,2025-10-21 17:53:00,4.55,36.4,21.84,14.56
V2025-10-21-853813,U000143,Jeddah - Corniche,Enterprise,2025-10-21 12:38:00,2025-10-21 17:23:00,4.75,38.0,22.8,15.2
V2025-10-21-434024,U000121,Jeddah - Corniche,Standard,2025-10-21 12:03:00,2025-10-21 15:14:00,3.18,38.16,22.9,15.26
V2025-10-21-091037,U000544,Jeddah - Corniche,Flex,2025-10-21 08:35:00,2025-10-21 10:38:00,2.05,30.75,18.45,12.3
V2025-10-21-194330,U000373,Jeddah - Corniche,Enterprise,2025-10-21 15:40:00,2025-10-21 20:05:00,4.41,35.28,21.17,14.11
V2025-10-21-281103,U000435,Jeddah - Corniche,Enterprise,2025-10-21 15:21:00,2025-10-21 20:08:00,4.79,38.32,22.99,15.33
V2025-10-21-464559,U000619,Jeddah - Corniche,Standard,2025-10-21 13:17:00,2025-10-21 15:50:00,2.55,30.6,18.36,12.24
V2025-10-21-739229,U000558,Jeddah - Corniche,Pro,2025-10-21 15:15:00,2025-10-21 19:28:00,4.22,42.2,25.32,16.88
V2025-10-21-811427,U000416,Jeddah - Corniche,Enterprise,2025-10-21 12:08:00,2025-10-21 16:31:00,4.38,35.04,21.02,14.02
V2025-10-21-225425,U000682,Jeddah - Corniche,Standard,2025-10-21 15:52:00,2025-10-21 18:10:00,2.3,27.6,16.56,11.04
V2025-10-21-424176,U000486,Jeddah - Corniche,Pro,2025-10-21 16:07:00,2025-10-21 20:45:00,4.64,46.4,27.84,18.56
V2025-10-21-918462,U000670,Jeddah - Corniche,Enterprise,2025-10-21 11:43:00,2025-10-21 16:25:00,4.7,37.6,22.56,15.04
V2025-10-21-137229,U000031,Jeddah - Corniche,Pro,2025-10-21 16:56:00,2025-10-21 21:18:00,4.36,43.6,26.16,17.44
V2025-10-21-410039,U000564,Jeddah - Corniche,Standard,2025-10-21 16:05:00,2025-10-21 18:43:00,2.63,31.56,18.94,12.62
V2025-10-21-282981,U000095,Jeddah - Corniche,Standard,2025-10-21 10:10:00,2025-10-21 12:48:00,2.64,31.68,19.01,12.67
V2025-10-21-317149,U000657,Jeddah - Corniche,Standard,2025-10-21 10:57:00,2025-10-21 14:07:00,3.16,37.92,22.75,15.17
V2025-10-21-420848,U000466,Jeddah - Corniche,Standard,2025-10-21 12:51:00,2025-10-21 15:35:00,2.73,32.76,19.66,13.1
V2025-10-21-864213,U000528,Jeddah - Corniche,Flex,2025-10-21 13:13:00,2025-10-21 14:41:00,1.46,21.9,13.14,8.76
V2025-10-21-925911,U000387,Jeddah - Corniche,Flex,2025-10-21 09:56:00,2025-10-21 11:49:00,1.89,28.35,17.01,11.34
V2025-10-21-080991,U000261,Jeddah - Corniche,Pro,2025-10-21 08:59:00,2025-10-21 12:41:00,3.7,37.0,22.2,14.8
V2025-10-21-096946,U000505,Jeddah - Corniche,Pro,2025-10-21 12:24:00,2025-10-21 16:42:00,4.3,43.0,25.8,17.2
V2025-10-21-188965,U000565,Jeddah - Corniche,Pro,2025-10-21 12:55:00,2025-10-21 16:57:00,4.04,40.4,24.24,16.16
V2025-10-21-027924,U000548,Jeddah - Corniche,Pro,2025-10-21 11:10:00,2025-10-21 14:44:00,3.57,35.7,21.42,14.28
V2025-10-21-765889,U000068,Jeddah - Corniche,Pro,2025-10-21 11:56:00,2025-10-21 15:53:00,3.95,39.5,23.7,15.8
V2025-10-21-019660,U000543,Jeddah - Corniche,Enterprise,2025-10-21 16:20:00,2025-10-21 20:23:00,4.05,32.4,19.44,12.96
V2025-10-21-118297,U000194,Jeddah - Corniche,Enterprise,2025-10-21 10:12:00,2025-10-21 14:55:00,4.71,37.68,22.61,15.07
V2025-10-21-766894,U000206,Jeddah - Corniche,Standard,2025-10-21 11:06:00,2025-10-21 14:02:00,2.94,35.28,21.17,14.11
V2025-10-21-942172,U000676,Jeddah - Corniche,Flex,2025-10-21 11:16:00,2025-10-21 12:09:00,0.89,13.35,8.01,5.34
V2025-10-21-894409,U000124,Jeddah - Corniche,Pro,2025-10-21 10:51:00,2025-10-21 14:55:00,4.06,40.6,24.36,16.24
V2025-10-21-828798,U000208,Jeddah - Corniche,Standard,2025-10-21 12:37:00,2025-10-21 15:22:00,2.75,33.0,19.8,13.2
V2025-10-21-956349,U000140,Jeddah - Corniche,Flex,2025-10-21 15:26:00,2025-10-21 16:26:00,1.0,15.0,9.0,6.0
V2025-10-21-702028,U000428,Jeddah - Corniche,Pro,2025-10-21 14:59:00,2025-10-21 18:48:00,3.82,38.2,22.92,15.28
V2025-10-21-520223,U000230,Jeddah - Corniche,Pro,2025-10-21 12:13:00,2025-10-21 16:31:00,4.3,43.0,25.8,17.2
V2025-10-21-350986,U000402,Jeddah - Corniche,Pro,2025-10-21 13:22:00,2025-10-21 17:16:00,3.9,39.0,23.4,15.6
V2025-10-21-158467,U000507,Jeddah - Corniche,Enterprise,2025-10-21 14:37:00,2025-10-21 19:54:00,5.29,42.32,25.39,16.93
V2025-10-21-461183,U000491,Jeddah - Corniche,Flex,2025-10-21 09:14:00,2025-10-21 11:04:00,1.83,27.45,16.47,10.98
V2025-10-21-841019,U000496,Jeddah - Corniche,Flex,2025-10-21 16:45:00,2025-10-21 18:38:00,1.88,28.2,16.92,11.28
V2025-10-21-416829,U000527,Jeddah - Corniche,Pro,2025-10-21 08:03:00,2025-10-21 11:43:00,3.67,36.7,22.02,14.68
V2025-10-21-045027,U000253,Jeddah - Corniche,Enterprise,2025-10-21 08:41:00,2025-10-21 13:40:00,4.99,39.92,23.95,15.97
V2025-10-21-290039,U000559,Jeddah - Corniche,Pro,2025-10-21 12:36:00,2025-10-21 16:42:00,4.1,41.0,24.6,16.4
V2025-10-21-637930,U000377,Jeddah - Corniche,Enterprise,2025-10-21 13:14:00,2025-10-21 17:39:00,4.42,35.36,21.22,14.14
V2025-10-21-067033,U000081,Jeddah - Corniche,Pro,2025-10-21 15:02:00,2025-10-21 18:06:00,3.07,30.7,18.42,12.28
V2025-10-21-269332,U000132,Jeddah - Corniche,Standard,2025-10-21 13:34:00,2025-10-21 17:11:00,3.61,43.32,25.99,17.33
V2025-10-21-739229,U000558,Jeddah - Corniche,Pro,2025-10-21 15:19:00,2025-10-21 19:27:00,4.13,41.3,24.78,16.52
V2025-10-21-202495,U000038,Jeddah - Corniche,Pro,2025-10-21 15:38:00,2025-10-21 19:20:00,3.7,37.0,22.2,14.8
V2025-10-21-032933,U000449,Jeddah - Corniche,Standard,2025-10-21 15:22:00,2025-10-21 18:45:00,3.38,40.56,24.34,16.22
V2025-10-21-386392,U000536,Jeddah - Corniche,Standard,2025-10-21 16:28:00,2025-10-21 19:27:00,2.99,35.88,21.53,14.35
V2025-10-21-290039,U000559,Jeddah - Corniche,Pro,2025-10-21 12:12:00,2025-10-21 15:55:00,3.72,37.2,22.32,14.88
V2025-10-21-739229,U000558,Jeddah - Corniche,Pro,2025-10-21 15:25:00,2025-10-21 18:33:00,3.13,31.3,18.78,12.52
V2025-10-21-610245,U000346,Jeddah - Corniche,Pro,2025-10-21 12:46:00,2025-10-21 16:21:00,3.58,35.8,21.48,14.32
V2025-10-21-565463,U000698,Jeddah - Corniche,Pro,2025-10-21 12:15:00,2025-10-21 16:30:00,4.25,42.5,25.5,17.0
V2025-10-21-637930,U000377,Jeddah - Corniche,Enterprise,2025-10-21 13:48:00,2025-10-21 18:08:00,4.34,34.72,20.83,13.89
V2025-10-21-474112,U000490,Jeddah - Corniche,Flex,2025-10-21 16:39:00,2025-10-21 18:13:00,1.57,23.55,14.13,9.42
V2025-10-21-857837,U000623,Jeddah - Corniche,Standard,2025-10-21 16:29:00,2025-10-21 19:59:00,3.5,42.0,25.2,16.8
V2025-10-21-966839,U000268,Jeddah - Corniche,Enterprise,2025-10-21 11:02:00,2025-10-21 15:22:00,4.34,34.72,20.83,13.89
V2025-10-21-750153,U000176,Jeddah - Corniche,Pro,2025-10-21 13:33:00,2025-10-21 18:01:00,4.47,44.7,26.82,17.88
V2025-10-21-243224,U000438,Jeddah - Corniche,Flex,2025-10-21 10:08:00,2025-10-21 10:56:00,0.8,12.0,7.2,4.8
V2025-10-21-681518,U000041,Dammam - Waterfront,Flex,2025-10-21 15:05:00,2025-10-21 16:30:00,1.42,21.3,12.78,8.52
V2025-10-21-408025,U000004,Dammam - Waterfront,Flex,2025-10-21 16:09:00,2025-10-21 18:22:00,2.22,33.3,19.98,13.32
V2025-10-21-211764,U000186,Dammam - Waterfront,Enterprise,2025-10-21 16:22:00,2025-10-21 21:14:00,4.86,38.88,23.33,15.55
V2025-10-21-622781,U000113,Dammam - Waterfront,Enterprise,2025-10-21 09:44:00,2025-10-21 13:51:00,4.11,32.88,19.73,13.15
V2025-10-21-923120,U000619,Dammam - Waterfront,Standard,2025-10-21 13:47:00,2025-10-21 16:30:00,2.72,32.64,19.58,13.06
V2025-10-21-806489,U000031,Dammam - Waterfront,Pro,2025-10-21 16:41:00,2025-10-21 20:42:00,4.01,40.1,24.06,16.04
V2025-10-21-691837,U000414,Dammam - Waterfront,Enterprise,2025-10-21 16:58:00,2025-10-21 22:06:00,5.13,41.04,24.62,16.42
V2025-10-21-538702,U000352,Dammam - Waterfront,Enterprise,2025-10-21 14:56:00,2025-10-21 19:20:00,4.4,35.2,21.12,14.08
V2025-10-21-089014,U000187,Dammam - Waterfront,Enterprise,2025-10-21 14:10:00,2025-10-21 19:20:00,5.17,41.36,24.82,16.54
V2025-10-21-178501,U000230,Dammam - Waterfront,Pro,2025-10-21 12:32:00,2025-10-21 16:51:00,4.32,43.2,25.92,17.28
V2025-10-21-443831,U000307,Dammam - Waterfront,Enterprise,2025-10-21 13:12:00,2025-10-21 18:26:00,5.23,41.84,25.1,16.74
V2025-10-21-666984,U000188,Dammam - Waterfront,Flex,2025-10-21 12:49:00,2025-10-21 14:44:00,1.91,28.65,17.19,11.46
V2025-10-21-163965,U000507,Dammam - Waterfront,Enterprise,2025-10-21 14:44:00,2025-10-21 19:39:00,4.92,39.36,23.62,15.74
V2025-10-21-420597,U000695,Dammam - Waterfront,Flex,2025-10-21 10:41:00,2025-10-21 12:46:00,2.08,31.2,18.72,12.48
V2025-10-21-560539,U000087,Dammam - Waterfront,Flex,2025-10-21 12:55:00,2025-10-21 14:03:00,1.14,17.1,10.26,6.84
V2025-10-21-738193,U000024,Dammam - Waterfront,Standard,2025-10-21 13:57:00,2025-10-21 17:31:00,3.56,42.72,25.63,17.09
V2025-10-21-374655,U000640,Dammam - Waterfront,Standard,2025-10-21 10:48:00,2025-10-21 13:56:00,3.13,37.56,22.54,15.02
V2025-10-21-325047,U000334,Dammam - Waterfront,Enterprise,2025-10-21 11:34:00,2025-10-21 16:35:00,5.01,40.08,24.05,16.03
V2025-10-21-112501,U000061,Dammam - Waterfront,Flex,2025-10-21 09:05:00,2025-10-21 10:48:00,1.72,25.8,15.48,10.32
V2025-10-21-961260,U000496,Dammam - Waterfront,Flex,2025-10-21 16:14:00,2025-10-21 17:25:00,1.19,17.85,10.71,7.14
V2025-10-21-032520,U000547,Dammam - Waterfront,Enterprise,2025-10-21 08:40:00,2025-10-21 13:08:00,4.46,35.68,21.41,14.27
V2025-10-21-293420,U000129,Dammam - Waterfront,Standard,2025-10-21 11:55:00,2025-10-21 14:30:00,2.58,30.96,18.58,12.38
V2025-10-21-903800,U000481,Dammam - Waterfront,Pro,2025-10-21 15:16:00,2025-10-21 19:29:00,4.21,42.1,25.26,16.84
V2025-10-21-738248,U000137,Dammam - Waterfront,Pro,2025-10-21 09:21:00,2025-10-21 13:23:00,4.04,40.4,24.24,16.16
V2025-10-21-517826,U000673,Dammam - Waterfront,Enterprise,2025-10-21 16:52:00,2025-10-21 21:21:00,4.49,35.92,21.55,14.37
V2025-10-21-959785,U000473,Dammam - Waterfront,Flex,2025-10-21 16:46:00,2025-10-21 17:47:00,1.02,15.3,9.18,6.12
V2025-10-21-906921,U000202,Dammam - Waterfront,Standard,2025-10-21 09:43:00,2025-10-21 12:50:00,3.12,37.44,22.46,14.98
V2025-10-21-562595,U000160,Dammam - Waterfront,Enterprise,2025-10-21 13:06:00,2025-10-21 17:01:00,3.91,31.28,18.77,12.51
V2025-10-21-434503,U000532,Dammam - Waterfront,Standard,2025-10-21 09:27:00,2025-10-21 12:19:00,2.87,34.44,20.66,13.78
V2025-10-21-369705,U000416,Dammam - Waterfront,Enterprise,2025-10-21 12:12:00,2025-10-21 15:58:00,3.77,30.16,18.1,12.06
V2025-10-21-582533,U000073,Dammam - Waterfront,Standard,2025-10-21 08:30:00,2025-10-21 11:58:00,3.46,41.52,24.91,16.61
V2025-10-21-374131,U000025,Dammam - Waterfront,Enterprise,2025-10-21 10:58:00,2025-10-21 15:38:00,4.66,37.28,22.37,14.91
V2025-10-21-508882,U000194,Dammam - Waterfront,Enterprise,2025-10-21 10:01:00,2025-10-21 15:13:00,5.2,41.6,24.96,16.64
V2025-10-21-800708,U000453,Dammam - Waterfront,Enterprise,2025-10-21 10:37:00,2025-10-21 15:18:00,4.69,37.52,22.51,15.01
V2025-10-21-369705,U000416,Dammam - Waterfront,Enterprise,2025-10-21 12:57:00,2025-10-21 17:32:00,4.59,36.72,22.03,14.69
V2025-10-21-856509,U000084,Dammam - Waterfront,Enterprise,2025-10-21 14:54:00,2025-10-21 19:16:00,4.36,34.88,20.93,13.95
V2025-10-21-303403,U000121,Dammam - Waterfront,Standard,2025-10-21 12:38:00,2025-10-21 15:54:00,3.27,39.24,23.54,15.7
V2025-10-21-904727,U000699,Dammam - Waterfront,Flex,2025-10-21 09:23:00,2025-10-21 11:25:00,2.03,30.45,18.27,12.18
V2025-10-21-655987,U000303,Dammam - Waterfront,Pro,2025-10-21 08:53:00,2025-10-21 12:42:00,3.81,38.1,22.86,15.24
V2025-10-21-227018,U000060,Dammam - Waterfront,Enterprise,2025-10-21 16:55:00,2025-10-21 22:27:00,5.53,44.24,26.54,17.7
V2025-10-21-429120,U000667,Dammam - Waterfront,Enterprise,2025-10-21 10:34:00,2025-10-21 15:55:00,5.35,42.8,25.68,17.12
V2025-10-21-007313,U000400,Dammam - Waterfront,Flex,2025-10-21 08:22:00,2025-10-21 10:00:00,1.63,24.45,14.67,9.78
V2025-10-21-398677,U000329,Dammam - Waterfront,Standard,2025-10-21 16:23:00,2025-10-21 19:41:00,3.3,39.6,23.76,15.84
V2025-10-21-427165,U000624,Dammam - Waterfront,Enterprise,2025-10-21 10:51:00,2025-10-21 14:55:00,4.07,32.56,19.54,13.02
V2025-10-21-522384,U000579,Dammam - Waterfront,Standard,2025-10-21 09:26:00,2025-10-21 12:42:00,3.26,39.12,23.47,15.65
V2025-10-21-348746,U000259,Dammam - Waterfront,Enterprise,2025-10-21 12:58:00,2025-10-21 17:45:00,4.79,38.32,22.99,15.33
V2025-10-21-232047,U000247,Dammam - Waterfront,Standard,2025-10-21 16:36:00,2025-10-21 19:43:00,3.12,37.44,22.46,14.98
V2025-10-21-705172,U000353,Dammam - Waterfront,Pro,2025-10-21 13:52:00,2025-10-21 16:55:00,3.05,30.5,18.3,12.2
V2025-10-21-730894,U000321,Dammam - Waterfront,Enterprise,2025-10-21 09:55:00,2025-10-21 15:02:00,5.12,40.96,24.58,16.38
V2025-10-21-102390,U000335,Dammam - Waterfront,Enterprise,2025-10-21 10:18:00,2025-10-21 15:13:00,4.91,39.28,23.57,15.71
V2025-10-21-319253,U000372,Dammam - Waterfront,Pro,2025-10-21 12:12:00,2025-10-21 16:01:00,3.82,38.2,22.92,15.28
V2025-10-21-608430,U000647,Dammam - Waterfront,Pro,2025-10-21 09:30:00,2025-10-21 13:43:00,4.21,42.1,25.26,16.84
V2025-10-21-021043,U000337,Dammam - Waterfront,Pro,2025-10-21 08:32:00,2025-10-21 12:36:00,4.06,40.6,24.36,16.24
V2025-10-21-585726,U000444,Dammam - Waterfront,Pro,2025-10-21 16:07:00,2025-10-21 19:57:00,3.83,38.3,22.98,15.32
V2025-10-21-941419,U000192,Dammam - Waterfront,Pro,2025-10-21 16:26:00,2025-10-21 20:18:00,3.87,38.7,23.22,15.48
V2025-10-21-895110,U000242,Dammam - Waterfront,Enterprise,2025-10-21 14:19:00,2025-10-21 19:22:00,5.05,40.4,24.24,16.16
V2025-10-21-745847,U000564,Dammam - Waterfront,Standard,2025-10-21 16:04:00,2025-10-21 18:23:00,2.31,27.72,16.63,11.09
V2025-10-21-034962,U000501,Dammam - Waterfront,Pro,2025-10-21 14:37:00,2025-10-21 18:41:00,4.07,40.7,24.42,16.28
V2025-10-21-303403,U000121,Dammam - Waterfront,Standard,2025-10-21 12:11:00,2025-10-21 15:37:00,3.43,41.16,24.7,16.46
V2025-10-21-567315,U000210,Dammam - Waterfront,Flex,2025-10-21 14:51:00,2025-10-21 16:47:00,1.94,29.1,17.46,11.64
V2025-10-21-249475,U000478,Dammam - Waterfront,Enterprise,2025-10-21 09:17:00,2025-10-21 13:51:00,4.56,36.48,21.89,14.59
V2025-10-21-377877,U000598,Dammam - Waterfront,Flex,2025-10-21 09:04:00,2025-10-21 10:36:00,1.53,22.95,13.77,9.18
V2025-10-21-798699,U000628,Dammam - Waterfront,Flex,2025-10-21 09:22:00,2025-10-21 10:57:00,1.58,23.7,14.22,9.48
V2025-10-21-408025,U000004,Dammam - Waterfront,Flex,2025-10-21 16:24:00,2025-10-21 18:08:00,1.73,25.95,15.57,10.38
V2025-10-21-177268,U000089,Dammam - Waterfront,Enterprise,2025-10-21 11:35:00,2025-10-21 16:11:00,4.6,36.8,22.08,14.72
V2025-10-21-082271,U000660,Dammam - Waterfront,Enterprise,2025-10-21 11:28:00,2025-10-21 16:22:00,4.9,39.2,23.52,15.68
V2025-10-21-374131,U000025,Dammam - Waterfront,Enterprise,2025-10-21 10:36:00,2025-10-21 14:50:00,4.24,33.92,20.35,13.57
V2025-10-21-450968,U000512,Dammam - Waterfront,Pro,2025-10-21 14:36:00,2025-10-21 17:50:00,3.23,32.3,19.38,12.92
V2025-10-22-568574,U000036,Riyadh - Olaya,Standard,2025-10-22 13:26:00,2025-10-22 16:52:00,3.43,41.16,24.7,16.46
V2025-10-22-960715,U000261,Riyadh - Olaya,Pro,2025-10-22 09:08:00,2025-10-22 13:05:00,3.95,39.5,23.7,15.8
V2025-10-22-086737,U000445,Riyadh - Olaya,Pro,2025-10-22 16:37:00,2025-10-22 20:00:00,3.39,33.9,20.34,13.56
V2025-10-22-234461,U000666,Riyadh - Olaya,Standard,2025-10-22 11:02:00,2025-10-22 13:38:00,2.6,31.2,18.72,12.48
V2025-10-22-765715,U000402,Riyadh - Olaya,Pro,2025-10-22 13:50:00,2025-10-22 18:00:00,4.16,41.6,24.96,16.64
V2025-10-22-570099,U000094,Riyadh - Olaya,Pro,2025-10-22 11:55:00,2025-10-22 15:35:00,3.66,36.6,21.96,14.64
V2025-10-22-237313,U000335,Riyadh - Olaya,Enterprise,2025-10-22 08:31:00,2025-10-22 13:09:00,4.63,37.04,22.22,14.82
V2025-10-22-514872,U000321,Riyadh - Olaya,Enterprise,2025-10-22 10:45:00,2025-10-22 15:27:00,4.7,37.6,22.56,15.04
V2025-10-22-392273,U000342,Riyadh - Olaya,Enterprise,2025-10-22 10:34:00,2025-10-22 15:56:00,5.37,42.96,25.78,17.18
V2025-10-22-107014,U000219,Riyadh - Olaya,Flex,2025-10-22 16:20:00,2025-10-22 17:28:00,1.13,16.95,10.17,6.78
V2025-10-22-505929,U000340,Riyadh - Olaya,Standard,2025-10-22 12:19:00,2025-10-22 14:49:00,2.5,30.0,18.0,12.0
V2025-10-22-881146,U000069,Riyadh - Olaya,Flex,2025-10-22 14:41:00,2025-10-22 16:10:00,1.49,22.35,13.41,8.94
V2025-10-22-961156,U000009,Riyadh - Olaya,Enterprise,2025-10-22 09:52:00,2025-10-22 14:32:00,4.67,37.36,22.42,14.94
V2025-10-22-013198,U000419,Riyadh - Olaya,Flex,2025-10-22 14:24:00,2025-10-22 15:25:00,1.02,15.3,9.18,6.12
V2025-10-22-375341,U000096,Riyadh - Olaya,Standard,2025-10-22 13:06:00,2025-10-22 15:38:00,2.54,30.48,18.29,12.19
V2025-10-22-115206,U000523,Riyadh - Olaya,Flex,2025-10-22 16:07:00,2025-10-22 17:41:00,1.56,23.4,14.04,9.36
V2025-10-22-324128,U000463,Riyadh - Olaya,Flex,2025-10-22 13:42:00,2025-10-22 15:29:00,1.78,26.7,16.02,10.68
V2025-10-22-846371,U000254,Riyadh - Olaya,Standard,2025-10-22 16:13:00,2025-10-22 19:32:00,3.31,39.72,23.83,15.89
V2025-10-22-052423,U000658,Riyadh - Olaya,Pro,2025-10-22 15:55:00,2025-10-22 19:00:00,3.09,30.9,18.54,12.36
V2025-10-22-115206,U000523,Riyadh - Olaya,Flex,2025-10-22 16:36:00,2025-10-22 18:34:00,1.96,29.4,17.64,11.76
V2025-10-22-216517,U000295,Riyadh - Olaya,Enterprise,2025-10-22 14:28:00,2025-10-22 19:32:00,5.06,40.48,24.29,16.19
V2025-10-22-423025,U000297,Riyadh - Olaya,Pro,2025-10-22 15:31:00,2025-10-22 19:26:00,3.92,39.2,23.52,15.68
V2025-10-22-451749,U000378,Riyadh - Olaya,Flex,2025-10-22 13:59:00,2025-10-22 15:46:00,1.79,26.85,16.11,10.74
V2025-10-22-127347,U000139,Riyadh - Olaya,Enterprise,2025-10-22 09:52:00,2025-10-22 14:02:00,4.17,33.36,20.02,13.34
V2025-10-22-600617,U000421,Riyadh - Olaya,Flex,2025-10-22 11:04:00,2025-10-22 12:48:00,1.74,26.1,15.66,10.44
V2025-10-22-362836,U000476,Riyadh - Olaya,Enterprise,2025-10-22 16:43:00,2025-10-22 21:55:00,5.2,41.6,24.96,16.64
V2025-10-22-116364,U000040,Riyadh - Olaya,Pro,2025-10-22 10:17:00,2025-10-22 13:57:00,3.67,36.7,22.02,14.68
V2025-10-22-153226,U000690,Riyadh - Olaya,Enterprise,2025-10-22 11:30:00,2025-10-22 16:27:00,4.95,39.6,23.76,15.84
V2025-10-22-247951,U000371,Riyadh - Olaya,Pro,2025-10-22 08:17:00,2025-10-22 12:42:00,4.41,44.1,26.46,17.64
V2025-10-22-490105,U000601,Riyadh - Olaya,Enterprise,2025-10-22 16:24:00,2025-10-22 21:17:00,4.89,39.12,23.47,15.65
V2025-10-22-007917,U000628,Riyadh - Olaya,Flex,2025-10-22 10:11:00,2025-10-22 11:40:00,1.48,22.2,13.32,8.88
V2025-10-22-570103,U000362,Riyadh - Olaya,Standard,2025-10-22 11:11:00,2025-10-22 14:03:00,2.87,34.44,20.66,13.78
V2025-10-22-364953,U000300,Riyadh - Olaya,Standard,2025-10-22 10:45:00,2025-10-22 13:56:00,3.19,38.28,22.97,15.31
V2025-10-22-490105,U000601,Riyadh - Olaya,Enterprise,2025-10-22 16:10:00,2025-10-22 20:54:00,4.73,37.84,22.7,15.14
